,,phi_1,phi_2,phi_3,theta_1,theta_2,theta_3,theta_4,sigma,mu,init_y_1,init_y_2,init_y_3,logL,logL_birth,nlive
22904,0.745985728999761,1.1100367,-0.19189388,-0.38593882,0.12822011,-0.1738679,0.0968812,0.30155057,15.944259,43.70689,9.648095,41.03753,50.040024,-1049.105,-1050.6553,996
22905,0.746167876655627,1.2699043,-0.4436976,-0.2746757,-0.07092538,-0.17351305,-0.0060426095,0.35179755,15.21727,45.346104,-14.035456,49.703682,-64.08363,-1049.1047,-1049.7909,995
22906,0.7464411815334934,1.0157887,-0.10389909,-0.43510714,0.11889999,-0.081356116,0.11004565,0.33001864,14.636311,47.06335,-21.032927,49.19189,-14.181768,-1049.1044,-1049.7909,994
22907,0.7470792822782572,1.3187727,-0.598081,-0.121660896,-0.077380255,0.09469387,0.0014557184,0.24648136,15.032146,47.19353,-9.2546,-5.809269,-82.55923,-1049.1035,-1050.0067,993
22908,0.747991801137095,1.0458075,-0.23507755,-0.35905018,0.15377365,-0.048546966,0.20566742,0.37066194,14.934077,45.554153,4.6991177,40.686176,39.847797,-1049.1023,-1049.2439,992
22909,0.7501863965368175,1.1227152,-0.26530737,-0.3342921,0.09275063,-0.04389366,0.04024823,0.30961317,14.968708,46.266956,-31.872261,73.20482,-39.13507,-1049.0994,-1049.4843,991
22910,0.7504611733102814,1.4047608,-0.645061,-0.09298544,-0.17094824,0.036313258,-0.11559257,0.2658184,15.0401325,44.137634,17.70614,57.015884,-73.245735,-1049.099,-1049.279,990
22911,0.7505527879311429,1.1255983,-0.3545878,-0.248247,0.06710322,0.03052479,0.1240114,0.20192929,14.992704,43.19678,5.788697,52.644226,9.335181,-1049.0989,-1050.2526,989
22912,0.7511027105751523,1.5591102,-1.0426637,0.14459646,-0.29720703,0.22281495,0.08001423,0.24571812,14.056738,45.176178,10.1698675,28.819664,2.4504817,-1049.0981,-1049.4099,988
22913,0.7511027105754938,1.0564933,-0.1828009,-0.32974893,0.22991832,-0.026805911,0.007824082,0.1593713,14.584303,40.543503,24.18478,33.673634,103.17913,-1049.0981,-1050.0067,987
22914,0.7513778229742901,1.0455767,-0.15480222,-0.39822668,0.13592492,-0.10651541,0.18293418,0.30532378,14.519381,42.966686,11.001285,66.33036,33.686413,-1049.0978,-1049.1097,986
22915,0.7514695494992294,1.6624544,-1.0768787,0.100707546,-0.5732345,0.16119711,-0.10728847,0.30062276,14.343386,46.15411,8.600682,21.73285,16.211977,-1049.0977,-1049.1097,985
22916,0.7523874308428076,1.0600232,-0.17722705,-0.3507581,0.16775948,-0.045546666,-0.016581165,0.20683455,14.777445,47.81848,-18.06554,17.521618,-2.234641,-1049.0964,-1049.563,984
22917,0.7557010965899704,1.2310137,-0.44969624,-0.1661004,0.021492528,0.06273578,0.03984792,0.24838828,14.087666,46.687744,8.6305895,48.93084,12.886394,-1049.092,-1049.2114,983
22918,0.756347113241703,1.6357656,-1.0341713,0.07617943,-0.35819602,0.033153255,0.11396937,0.28179637,13.890661,41.754074,-21.624865,-14.504988,1.7017785,-1049.0912,-1049.2439,982
22919,0.7575483239695403,1.2640859,-0.40855333,-0.2932699,-0.023179712,-0.17029114,0.14120825,0.36660567,14.796346,43.587513,15.676623,35.868893,103.128876,-1049.0896,-1049.1464,981
22920,0.7587514424285323,1.5039773,-0.7780962,-0.070137285,-0.20654643,-0.02488393,-0.049129125,0.2438165,15.178089,44.08787,-19.598413,-11.192571,-17.095879,-1049.088,-1049.8353,980
22921,0.7594000666907126,1.3746248,-0.660089,-0.06790379,-0.103543095,0.110854104,0.10638346,0.23794854,14.939287,41.773163,6.9347024,26.096153,34.91738,-1049.0872,-1049.521,979
22922,0.7604204538504621,1.551354,-0.95626557,0.091232955,-0.19602783,0.13707626,0.119856976,0.26887277,14.099358,44.98653,12.080641,24.608204,-24.363106,-1049.0858,-1049.1464,978
22923,0.7611634146645423,1.1055336,-0.17845175,-0.36353946,0.11303617,-0.041922975,-0.02408468,0.21730193,14.85692,46.19582,-17.761284,13.211917,-48.310623,-1049.0848,-1049.6466,977
22924,0.7627446174990904,1.1465735,-0.34251732,-0.24306974,0.16709483,0.0014608211,0.043929286,0.25332436,14.207249,44.659317,38.193325,43.582314,103.81707,-1049.0828,-1050.1083,976
22925,0.7632103019700288,1.3551723,-0.64221597,-0.08697272,-0.12093568,0.053352408,0.10981737,0.2140243,15.601201,49.76143,12.043937,44.974667,14.355742,-1049.0822,-1050.4668,975
22926,0.7642358088476577,1.101902,-0.20174378,-0.35015324,0.14826487,-0.11744716,0.0029634738,0.27431756,14.845919,47.27587,-10.689106,-9.839369,-21.387405,-1049.0808,-1049.279,974
22927,0.7649824974142468,1.4778508,-0.75940126,-0.06594355,-0.217941,-0.010890237,-0.062482398,0.18467711,15.342937,43.007698,3.2626784,50.064697,-50.589516,-1049.0798,-1049.4843,973
22928,0.7654495481957867,1.3974073,-0.6499988,-0.16714908,-0.14474016,-0.007858722,0.06895266,0.33889806,15.765365,49.43427,21.839518,21.410042,82.74088,-1049.0792,-1049.863,972
22929,0.7655429925646136,1.3669938,-0.7137228,-0.06322421,-0.099605665,0.099556565,0.10683284,0.2905782,16.117056,45.764217,14.680651,27.593,21.931763,-1049.0791,-1050.411,971
22930,0.7656364483403977,1.8732893,-1.3494428,0.25147393,-0.6068975,0.13258237,-0.03049838,0.27099383,14.68058,37.151424,32.340252,35.84727,25.440056,-1049.079,-1049.2439,970
22931,0.7667588079462063,1.3554983,-0.55620617,-0.18233345,-0.17631009,-0.046408784,-0.016667338,0.35167396,15.279143,49.370937,5.210628,20.712233,21.55192,-1049.0775,-1050.411,969
22932,0.7672269432322388,0.95967704,0.036750413,-0.48650348,0.2538826,-0.155978,0.028379105,0.15305206,14.990884,44.783875,14.85364,12.000405,53.034946,-1049.0769,-1050.0067,968
22933,0.7681640714208863,1.5591859,-0.8930879,-0.02112324,-0.39483625,-0.0009938154,0.13660093,0.30786654,15.612432,40.98803,5.8386087,21.019648,-34.707836,-1049.0757,-1049.3699,967
22934,0.7682578471724625,1.098,-0.28326067,-0.31129652,0.10696153,-0.036783464,0.16435388,0.37666053,15.023374,44.582314,-18.671232,45.85299,-15.779375,-1049.0756,-1050.1589,966
22935,0.7685392431207346,1.3608232,-0.64204127,-0.15236795,-0.07141961,0.044989645,0.14800093,0.383007,15.73495,45.61054,4.964625,12.64904,0.53683436,-1049.0752,-1049.6466,965
22936,0.7690084654286345,1.2445068,-0.38064978,-0.28138068,-0.12685312,-0.06753455,0.047440503,0.27365822,14.780099,41.752464,13.797978,43.887306,-16.481712,-1049.0746,-1050.411,964
22937,0.7696658579832156,1.3558447,-0.670711,-0.10554069,-0.114644654,0.083703995,0.07774296,0.24692518,13.71912,42.180164,-1.3539394,-2.1283503,63.13701,-1049.0737,-1049.2439,963
22938,0.772018279463628,1.5391134,-0.815304,-0.043945894,-0.34399086,-0.0063882815,-0.0026562565,0.25529033,14.117559,43.323044,45.14748,58.792366,69.11494,-1049.0707,-1049.2439,962
22939,0.7721125257288274,1.3323423,-0.55453503,-0.18634507,-0.048461244,-0.11146164,0.1148998,0.3322316,14.330589,42.255825,-1.4434475,-3.6526806,-23.88243,-1049.0706,-1049.7909,961
22940,0.7723953335607032,1.351085,-0.5746012,-0.20498805,-0.24620336,-0.09185592,0.048042756,0.39823774,14.536896,44.81569,14.397996,31.294409,23.961473,-1049.0702,-1049.6069,960
22941,0.7730556214037665,1.3168948,-0.49164826,-0.21706423,-0.1049116,-0.09955929,-0.102846734,0.26728588,14.436328,45.268665,6.845856,44.015915,21.772211,-1049.0693,-1049.2439,959
22942,0.7762707716574302,1.1547651,-0.23084763,-0.36082506,0.12604919,-0.10353974,-0.012728009,0.2157794,14.627091,49.11653,-3.8387249,64.71003,-1.2474713,-1049.0652,-1049.2439,958
22943,0.7762707716581362,1.3456024,-0.6163967,-0.13854668,-0.058722477,0.11909114,0.059835125,0.26451835,15.575321,41.40129,15.00764,38.883133,98.88365,-1049.0652,-1049.4507,957
22944,0.7762707716581362,1.409934,-0.70385647,-0.039261505,-0.16023348,-0.0042358506,-0.057570912,0.14482538,14.972087,42.450245,24.898434,56.49888,-80.36893,-1049.0652,-1049.8353,956
22945,0.7764603140260526,1.2080239,-0.44911286,-0.23928618,-0.09780841,0.07931374,0.045000274,0.33395413,15.16064,45.220665,12.463056,42.907593,56.518875,-1049.065,-1049.2439,955
22946,0.7776934680130915,1.1248027,-0.27714506,-0.30654696,0.15483427,0.032710273,0.012119673,0.19033487,14.76024,48.854866,22.3572,23.918627,90.061584,-1049.0634,-1050.6553,954
22947,0.7781682793217269,1.1367,-0.2511919,-0.33881596,0.0897398,-0.059783503,0.014556577,0.25269008,15.707201,41.493774,4.1104875,87.8635,16.62271,-1049.0627,-1049.7476,953
22948,0.7786433805208214,1.0012251,-0.10690108,-0.37328666,0.22299299,-0.023521889,0.051056203,0.1634254,14.354831,43.30653,12.427047,3.4533985,81.04785,-1049.0621,-1049.7064,952
22949,0.7592894236862237,0.9569089,-0.027508488,-0.4159621,0.27932864,-0.083120555,-0.011586201,0.25780553,13.962556,46.214146,21.887554,64.30849,85.16032,-1049.062,-1049.4099,951
22950,0.7399307298716902,1.2707919,-0.44789743,-0.23599735,-0.04975028,-0.1486013,0.11023239,0.35616997,15.770026,44.521156,11.84466,40.74037,25.238585,-1049.0619,-1049.1464,1000
22951,0.7406536714164274,1.2114489,-0.3557933,-0.26354656,0.023308689,-0.10148187,0.08408309,0.22079165,15.517837,47.47815,-16.378635,62.053623,-60.50261,-1049.0609,-1049.1097,999
22952,0.7410154070244309,1.2513411,-0.40834257,-0.2252247,0.016696122,-0.13245146,0.0571218,0.21931596,14.948784,44.478745,10.47264,-9.020422,55.244946,-1049.0604,-1049.7064,998
22953,0.7411058685286275,1.1594082,-0.24258327,-0.36702406,0.004380219,-0.12847781,-0.021455854,0.35864177,14.67486,41.980858,22.992556,52.00767,89.66825,-1049.0603,-1052.7329,997
22954,0.7418299582300729,1.2948096,-0.56413174,-0.17583977,-0.049359884,0.010480568,0.061063457,0.28144738,14.911328,39.91455,32.930542,66.22032,13.572712,-1049.0593,-1050.6084,996
22955,0.7422828735087329,1.353789,-0.611496,-0.13332266,-0.086228065,0.006563677,0.09162298,0.292645,16.298393,45.228313,-1.186218,9.179973,15.193592,-1049.0587,-1051.4393,995
22956,0.7425547553954148,1.8029838,-1.3135505,0.2406576,-0.5692466,0.04724851,0.15304807,0.1771713,14.375586,48.28832,-6.2915535,-1.2603608,25.841652,-1049.0583,-1049.3699,994
22957,0.7425547553949083,1.2879668,-0.55033904,-0.15648839,-0.15281565,0.13506988,0.025114153,0.2528442,14.520753,44.455097,-5.691016,25.48475,-9.800588,-1049.0583,-1049.062,993
22958,0.7435525079245612,1.5097806,-0.7656103,-0.039335564,-0.26046056,0.00423117,-0.0347751,0.24624026,15.646243,47.83235,8.062028,36.913002,-22.81279,-1049.057,-1049.9591,992
22959,0.7436432791518561,1.201982,-0.31332764,-0.29636148,-0.025534367,-0.15393576,-0.020620557,0.27164608,15.443189,44.51097,16.119587,85.42407,56.292225,-1049.0569,-1049.4099,991
22960,0.7449152404677613,1.190669,-0.42851657,-0.18547927,0.12091407,0.056350574,0.044646677,0.20166329,15.180975,43.471294,-2.304094,-3.9377832,51.199776,-1049.0552,-1049.8353,990
22961,0.7456430520755231,1.1780691,-0.33210307,-0.30955502,0.05527966,-0.03969629,0.121389836,0.3124994,14.007651,46.418564,-12.193979,28.512653,27.314096,-1049.0542,-1049.3699,989
22962,0.7460982953932055,1.4471215,-0.798073,-0.035516433,-0.21575479,0.04282552,0.21521673,0.29748768,14.755436,49.520344,29.410507,43.9186,66.234764,-1049.0536,-1049.521,988
22963,0.7466449542740148,1.39268,-0.66384643,-0.1535833,-0.104109354,-0.10603727,0.08950966,0.44475517,14.967478,43.36239,15.147713,64.823006,-42.955116,-1049.0529,-1050.1083,987
22964,0.7474656936826284,1.5167834,-0.8516607,0.02151441,-0.32241538,0.1929807,-6.5536886e-05,0.2068696,15.138351,47.531967,32.9194,56.835224,-1.5164856,-1049.0518,-1052.1832,986
22965,0.7481959971854334,1.0630823,-0.12502162,-0.41246444,0.18259154,-0.13068561,0.009291659,0.24236967,14.638393,45.746128,-16.370638,-9.261379,-24.76506,-1049.0508,-1049.8353,985
22966,0.7491098800534938,1.2742852,-0.45885995,-0.26060328,-0.056915764,-0.035961352,0.1129084,0.22603665,15.288746,47.84829,6.010446,39.05686,-38.771694,-1049.0496,-1049.3699,984
22967,0.7494757456766545,1.5141187,-0.85629064,-0.00622438,-0.33614463,0.20313707,-0.03077868,0.22669744,15.443987,49.42639,19.770401,46.874092,25.810509,-1049.0491,-1049.4507,983
22968,0.7501164405412798,1.2783026,-0.4935055,-0.16934012,-0.057928592,-0.09591387,-0.005843839,0.13984813,14.728306,44.954647,12.690312,32.340794,96.107254,-1049.0482,-1049.9135,982
22969,0.7502995967954394,1.2547727,-0.557664,-0.14820135,-0.023794707,0.13388397,0.15459019,0.27744582,14.785479,44.314735,16.198387,30.23831,27.148308,-1049.048,-1049.3699,981
22970,0.7503911916925958,1.3226422,-0.5405578,-0.20051607,-0.10261861,-0.03512774,0.11357076,0.1901558,14.46087,45.855762,-5.057034,6.5722437,-44.769463,-1049.0479,-1050.7112,980
22971,0.752041813225944,1.3842168,-0.6386873,-0.1205829,-0.068182856,-0.05415614,0.1175695,0.19286418,14.04397,43.207333,9.267651,35.37386,11.6772785,-1049.0457,-1049.8353,979
22972,0.7535120802333247,1.51908,-0.83221346,-0.008070133,-0.27204522,0.056819033,-0.02067783,0.19378847,16.273474,41.74786,20.230558,37.707367,-5.7473335,-1049.0437,-1050.4668,978
22973,0.7538800958938413,2.0854118,-1.7164042,0.47388685,-0.9001011,0.21864599,-0.01512501,0.12959631,15.071548,38.910175,-28.483824,-48.293995,-88.852844,-1049.0432,-1049.1464,977
22974,0.7544324564224612,1.2348243,-0.51176566,-0.18094416,0.0652413,0.007586281,0.09048256,0.32204488,15.595452,43.937393,0.24982896,19.161201,27.032387,-1049.0425,-1049.7909,976
22975,0.7552617561391152,1.4667301,-0.83669287,-0.002168993,-0.208696,0.1723356,0.062927336,0.3523648,13.643299,47.029816,1.404513,27.595015,-43.496468,-1049.0414,-1050.8716,975
22976,0.755722872038474,1.2206118,-0.3993511,-0.2744248,-0.049173895,-0.15140468,0.14125867,0.2630459,15.298294,43.957355,25.902323,57.964394,20.97982,-1049.0408,-1049.3699,974
22977,0.7559073972167379,1.8168896,-1.2985785,0.23747703,-0.4815288,0.060237683,0.042524245,0.20614323,13.501598,43.362186,-13.46709,5.0399566,9.296871,-1049.0405,-1049.1464,973
22978,0.7561842694679245,1.6195799,-1.0082843,0.06476074,-0.49629667,0.103882425,-0.05029683,0.29580063,15.376844,46.969086,-5.3177195,-10.372214,-25.948915,-1049.0402,-1049.563,972
22979,0.756461243130466,1.0757749,-0.22528914,-0.35510758,0.16071898,-0.07516767,0.0851181,0.24633247,15.75909,44.767952,0.99993896,49.08119,-18.56851,-1049.0398,-1049.2114,971
22980,0.7577551288750997,1.4702656,-0.7859591,-0.09234659,-0.2617216,-0.035120018,0.16541302,0.24790825,15.066021,46.96293,25.775217,33.177135,23.532463,-1049.0381,-1049.062,970
22981,0.7605351983883344,1.0390959,-0.07453464,-0.40947884,0.2052328,-0.16727185,-0.022563681,0.23474178,14.748367,43.27764,-26.741714,35.138607,-17.24831,-1049.0344,-1049.4843,969
22982,0.7607208985952552,1.3456097,-0.6083155,-0.104718134,-0.17723003,0.034496903,-0.04884382,0.25140637,14.334207,45.96367,-4.739103,3.46958,32.102272,-1049.0342,-1049.7064,968
22983,0.7607208985954281,1.3760769,-0.69434553,-0.13207342,-0.13321584,0.054588154,0.07735601,0.4269856,14.936497,48.006294,2.1868415,28.248917,-12.760185,-1049.0342,-1049.1097,967
22984,0.7613712064618996,1.4068279,-0.68467206,-0.082247876,-0.20168383,-0.014757059,0.027926894,0.15842867,14.66337,40.17804,12.235677,29.819252,-27.976517,-1049.0333,-1049.1097,966
22985,0.7618360524123552,1.615784,-0.99051476,0.06851612,-0.37417793,0.08758767,-0.069741055,0.24070403,14.326399,40.22473,11.512619,54.623817,8.000205,-1049.0327,-1049.3264,965
22986,0.7633254674851376,0.9776676,-0.075966865,-0.384307,0.22355218,-0.05116424,0.026274411,0.24516132,14.529093,41.287083,28.04677,52.141895,110.05652,-1049.0308,-1049.7476,964
22987,0.7637915065866396,1.6335561,-1.0572711,0.1027519,-0.42789206,0.21262026,0.054577436,0.31361738,15.662403,40.564777,34.720142,73.49577,116.31461,-1049.0302,-1049.7476,963
22988,0.76388474854615,1.2163011,-0.42641085,-0.2837376,-0.08778557,-0.034717098,0.118360616,0.39164093,13.938534,43.708744,-2.6252477,43.20647,-27.542898,-1049.03,-1049.6069,962
22989,0.764631094113482,1.3414673,-0.51555634,-0.2234346,-0.13994548,-0.07202198,0.15560147,0.26285592,14.564976,43.45794,24.3935,47.404747,91.5832,-1049.029,-1049.3699,961
22990,0.7647244385667433,1.2933576,-0.47508717,-0.2146642,0.0065779844,0.012967946,0.02591871,0.2584658,14.577273,45.976246,-0.73387825,-6.1733994,-26.868704,-1049.0289,-1049.062,960
22991,0.7659389539427832,0.987849,-0.07426451,-0.4061503,0.25230715,-0.08887238,0.091608524,0.2582295,15.519001,48.30439,20.733778,54.401306,68.587746,-1049.0273,-1049.1807,959
22992,0.7662195005321764,1.2711774,-0.60557806,-0.09745558,-0.007784041,0.12329851,0.1050635,0.2552205,15.0522375,46.136253,14.136561,35.413914,-49.615784,-1049.027,-1049.9135,958
22993,0.7665937225037185,1.4746141,-0.83951586,0.019418065,-0.2235873,0.06926113,0.14222291,0.25656396,14.236019,40.582546,23.830498,32.4733,-22.240696,-1049.0265,-1050.7638,957
22994,0.7669681272447535,1.5896246,-1.0320264,0.11110233,-0.39452732,0.21649821,0.0380279,0.26155564,14.0456,48.141556,22.723145,4.274989,-132.54338,-1049.026,-1049.4843,956
22995,0.7676237756008508,1.3480635,-0.54520005,-0.18453151,-0.0356672,-0.08108011,0.13950144,0.2991452,14.361089,45.549435,6.341633,39.339348,-27.352016,-1049.0251,-1049.8353,955
22996,0.7679049393026555,1.2552977,-0.4218634,-0.22360629,-0.009035569,-0.063559346,0.009232454,0.17222852,15.362894,40.602436,4.8437414,20.763186,79.00154,-1049.0248,-1049.2114,954
22997,0.7683737743438824,1.1402878,-0.22567065,-0.35082558,0.09048878,-0.11233386,-0.016658599,0.30179545,14.722027,44.077682,-30.508167,15.09123,-35.706543,-1049.0242,-1049.2114,953
22998,0.7689367542479204,1.1645589,-0.36221197,-0.22454362,0.102747574,-0.0029710717,0.008715626,0.17325264,15.081762,44.38931,-8.211153,-1.6132734,75.25416,-1049.0234,-1049.2114,952
22999,0.7505566730023104,1.5358382,-0.81480694,-0.0712685,-0.33527023,-0.10358679,0.08311297,0.25624123,15.991874,42.91686,4.6163564,38.158024,-64.683304,-1049.0223,-1049.3699,951
23000,0.7315099178760374,1.1594032,-0.28819317,-0.27476493,0.048927397,-0.100511596,-0.0033088403,0.30583116,14.715229,43.817406,-9.237346,82.62069,-67.685,-1049.0221,-1050.2019,1000
23001,0.7328505795779874,1.7406988,-1.1496881,0.118044145,-0.58593804,0.023518518,-0.004643248,0.30051965,15.706113,39.918873,21.76637,15.702505,-75.374664,-1049.0203,-1049.3264,999
23002,0.7334770622973504,1.1977665,-0.37688795,-0.26747975,0.099372804,-0.04255183,0.05210063,0.38896945,13.779184,44.407978,6.1029334,67.331314,-22.758068,-1049.0194,-1051.8007,998
23003,0.7335666035372762,1.4403315,-0.7221187,-0.09169929,-0.1845759,-0.08545358,-0.04343376,0.34887433,15.223217,45.44451,2.8031633,55.82305,-48.674824,-1049.0193,-1050.1589,997
23004,0.7342833270790831,1.7313416,-1.1499116,0.17719059,-0.48915786,0.06356448,-0.026366027,0.19364107,13.500843,43.18992,-7.753459,6.6531315,-16.43383,-1049.0183,-1049.3264,996
23005,0.7350904781358489,0.9451914,0.031869944,-0.47622788,0.2542902,-0.08879965,0.04963019,0.2539324,15.555551,47.11482,15.730912,34.09652,59.34122,-1049.0172,-1049.1097,995
23006,0.7351802163369702,1.8677987,-1.38718,0.25645062,-0.58549863,0.046852592,0.036300648,0.3577352,13.506631,43.98307,36.04053,33.147434,-18.783417,-1049.0171,-1050.0573,994
23007,0.7353597256058337,1.3882782,-0.69167477,-0.10988839,-0.17963319,0.033005103,0.008088008,0.27225283,14.533849,50.48233,8.649667,36.310944,5.696155,-1049.0168,-1050.2019,993
23008,0.7354494966767526,1.3796414,-0.60255563,-0.15007831,-0.07895945,-0.053949747,-0.04745077,0.24745525,14.464002,43.32849,-6.922193,-25.359182,27.462791,-1049.0167,-1049.9591,992
23009,0.7359883532873395,1.1888909,-0.3288212,-0.25601023,0.048698355,-0.07688675,0.056242302,0.2864429,14.13238,46.267353,14.853097,48.751884,17.733385,-1049.016,-1049.7909,991
23010,0.7359883532871722,1.1972973,-0.3215611,-0.32981068,0.065492235,-0.119752474,0.04417213,0.38970694,15.109016,41.671402,34.37843,8.867934,97.20424,-1049.016,-1050.6553,990
23011,0.7370672512414284,1.3369406,-0.5916791,-0.12584019,-0.14510317,0.055574298,0.044738468,0.17072995,14.582324,47.95113,20.015425,39.34279,-60.65417,-1049.0145,-1049.3699,989
23012,0.7380576303472877,1.5732335,-0.8509558,-0.04278408,-0.32217288,-0.14377618,0.020698717,0.29645047,14.615566,41.10508,5.5824037,8.28092,-44.02944,-1049.0132,-1049.4507,988
23013,0.738237842196404,1.2980003,-0.51479423,-0.1807509,-0.0815902,-0.009615737,0.051055353,0.20141974,14.112644,50.615776,15.865511,15.4105625,126.527855,-1049.013,-1049.4099,987
23014,0.7393200377152144,1.1112039,-0.15714118,-0.42488688,0.119595096,-0.10070122,0.058051765,0.2490483,14.686661,42.179226,2.7163215,29.944653,4.2265363,-1049.0115,-1050.4668,986
