,,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,theta_1,sigma,mu,init_y_1,init_y_2,init_y_3,init_y_4,init_y_5,init_y_6,init_y_7,init_y_8,init_y_9,logL,logL_birth,nlive
13386,2.468510055508627e-06,0.57017994,0.2633136,-0.19464451,-0.073665485,-0.24906279,0.28397766,-0.03469558,-0.11354048,0.30002624,0.4346375,16.81247,37.730392,21.504612,-4.6090336,12.491692,-51.20213,45.653133,-41.544125,57.192413,-7.3762813,-73.678696,-1062.7893,-1067.5641,964
13387,2.5301357447813267e-06,0.85992426,0.15521945,-0.3286534,0.023805143,-0.24927281,0.25298974,-0.093125105,0.31529737,-0.019719627,0.34700087,14.255428,44.704483,24.388111,21.888666,41.699455,22.302576,-32.580444,9.566807,57.939873,70.97673,83.42156,-1062.7646,-1063.1929,963
13388,2.5316804884568936e-06,1.0889488,-0.43309534,-0.0917357,0.2897281,-0.25723317,0.22769865,-0.22930622,0.015363049,0.3643471,0.057298236,14.1178055,12.010647,-32.429867,-30.158983,-61.550365,49.907673,-38.783077,-41.340393,31.972431,-16.31848,41.12769,-1062.764,-1063.1929,962
13389,2.5384885727052595e-06,0.81438124,0.22212064,-0.37095425,0.08374501,-0.12393569,0.031973246,-0.11311918,0.07521304,0.24010658,0.4571099,15.8900175,27.267492,-45.573486,9.653705,-40.86276,-138.10715,-23.510498,60.754635,4.7063746,-32.269676,-15.10251,-1062.7614,-1097.5793,961
13390,2.5624613665014573e-06,0.8351031,0.16010495,-0.30674145,0.02920008,-0.22149493,0.010386973,0.1718711,-0.07874455,0.21136448,0.33709937,15.5701065,17.400734,5.872842,-7.8630614,-10.86792,17.183235,-40.8384,57.64525,-0.39408162,34.774895,47.44521,-1062.752,-1063.4309,960
13391,2.574061159614584e-06,0.4963808,0.5148186,-0.64517224,0.21587008,0.20298217,-0.2813212,-0.06379698,0.35408944,0.06551967,0.64674777,17.901438,42.388977,25.368881,10.848182,0.45071295,42.80617,4.8137875,62.87726,31.459368,-21.49411,0.16625103,-1062.7474,-1075.7355,959
13392,2.592983357191884e-06,1.0312759,-0.15516861,-0.42755964,0.03408153,0.14449547,0.09059496,-0.1459685,0.088248305,0.12103399,0.29423034,18.094414,51.445515,6.6694956,-32.394352,30.698341,73.825966,-53.18523,62.460953,-8.669554,-19.540396,-49.526783,-1062.7401,-1066.565,958
13393,2.6296405770003396e-06,0.87747973,-0.058772717,-0.4918164,0.29372466,0.14186333,-0.22921574,-0.07125398,0.15797062,0.013355867,0.41068447,15.97104,50.52959,1.5297328,32.968822,25.44696,45.26742,-1.8406434,-14.727489,-29.535397,69.089035,21.972166,-1062.7261,-1063.9591,957
13394,2.639610461477006e-06,0.9311199,-0.074611306,-0.24532537,0.1492188,0.080978654,-0.16715108,-0.03047067,-0.050279476,0.40249473,0.18939276,14.963147,47.54498,24.851814,66.20983,-32.345474,16.15795,-57.57851,-17.58915,-14.231799,-56.49158,-44.94446,-1062.7223,-1083.04,956
13395,2.647355034300612e-06,1.0883155,-0.3319357,-0.035592552,-0.18626241,0.25701696,-0.2589653,0.23235132,-0.14243993,0.16297247,0.16320793,17.621492,32.484734,-31.37706,-1.6108246,24.267979,71.28115,35.88516,-61.840057,-28.291449,21.150955,14.042074,-1062.7194,-1064.412,955
13396,2.6522069268321312e-06,1.0337116,-0.02936476,-0.2682473,0.055015538,-0.108573854,0.003011838,0.06295758,-0.06659205,0.26115984,0.07789292,16.104471,-8.350205,-0.61152154,-45.741943,-20.248346,-33.578667,4.0509415,15.938589,-25.37486,-45.527283,-0.2933559,-1062.7175,-1067.0188,954
13397,2.660313182914737e-06,1.5567648,-0.8760353,0.12596111,-0.07176748,0.0392369,0.057629094,-0.19447619,0.381081,-0.1576675,-0.15863469,15.057188,29.122204,-49.936535,-51.807053,-45.49429,-58.773514,14.143721,-11.985914,45.35281,94.4761,-69.99199,-1062.7145,-1064.6769,953
13398,2.6632374963476183e-06,1.1326925,-0.5623832,-0.044734474,0.12806793,-0.12925147,-0.032453284,0.10330308,-0.17566676,0.30223712,0.05533226,14.941539,32.674053,25.976353,-30.762657,-21.9615,-51.47941,24.003628,17.451305,-125.03026,60.36664,-20.777096,-1062.7134,-1063.6699,952
13399,2.6586271060878523e-06,0.6230588,0.09604868,-0.066320434,-0.17176822,-0.01375058,0.1218049,-0.15930004,0.15027496,0.21827322,0.6296166,13.97511,58.628635,38.787426,19.027517,47.76016,77.94203,36.220444,65.10011,81.06937,-3.0287995,-23.845207,-1062.6898,-1066.2787,951
13400,2.612438801409656e-06,0.70143545,0.18169743,-0.09739619,-0.13759403,0.0559256,-0.116144784,-0.029796172,0.25936627,0.14842744,0.23518156,13.442859,53.19719,19.906881,-68.11702,46.778847,-16.7278,72.006424,-38.43358,39.484287,-9.774229,64.326256,-1062.6814,-1063.1929,1000
13401,2.6490476746247303e-06,0.8140313,-0.2062077,-0.07170607,0.028169325,0.03152911,-0.058834482,-0.05775345,-0.00595715,0.12703137,0.3866323,15.974793,46.160725,6.2713046,36.954475,11.297175,-69.13259,36.158672,6.489841,-24.341686,46.578102,37.452934,-1062.6675,-1062.9912,999
13402,2.65649563702642e-06,0.78365296,0.031027008,-0.076758616,0.09783126,-0.1981472,0.05836241,0.07586404,-0.17906363,0.38517156,0.52775115,16.086008,43.72494,-16.890747,2.755648,-56.729362,99.14931,14.974722,-39.93597,-13.697396,39.023098,1.6515396,-1062.6647,-1073.7283,998
13403,2.673085466028153e-06,0.5797793,0.17862566,-0.06390587,-0.08249691,-0.011354276,-0.13851106,-0.016195854,0.1745905,0.16463117,0.655704,14.648545,31.368637,-25.699596,28.126274,-17.85001,24.787031,-23.968971,5.3071446,-26.924973,34.750645,-84.867485,-1062.6584,-1062.6898,997
13404,2.695695555165027e-06,0.40884534,0.37053624,-0.42973876,0.26286346,-0.03369748,-0.24601118,-0.0738582,0.17180271,0.13436444,0.7002351,17.936626,34.021614,17.395653,39.737415,60.576927,0.7916444,47.09214,-30.057802,-31.644455,54.555893,-81.73452,-1062.65,-1073.7283,996
13405,2.6993176948637243e-06,1.0446393,-0.48444504,0.15036131,0.14537334,-0.20612743,-0.0004381139,0.009540861,-0.0076654176,0.2947152,-0.07364067,14.351215,46.252613,8.537991,27.249926,-65.06244,48.60597,-6.6594143,36.11078,1.7299001,36.866314,-54.435722,-1062.6487,-1063.1929,995
13406,2.7006360429168163e-06,0.95143384,-0.108609095,-0.2866585,0.22448589,-0.14252703,0.039428245,-0.12832649,0.13132979,0.2707944,0.18825296,15.7469015,-31.485771,-44.8611,-13.015617,-80.78961,45.413002,3.736685,-136.75415,-29.61362,-73.328285,-12.868712,-1062.6482,-1064.9717,994
13407,2.7102133420076074e-06,0.7906655,0.029312141,-0.14505015,-0.33814,0.21029638,0.022921443,-0.00092354487,0.04370752,0.21221069,0.31888756,14.557402,50.634033,-11.887829,49.054726,-21.702488,-17.307343,-38.14381,-22.937231,-27.625458,0.5697983,-29.006191,-1062.6447,-1065.2688,993
13408,2.730803027349199e-06,0.9147947,0.2257084,-0.46150947,-0.06838068,0.16752328,0.06773224,-0.23288621,0.22986968,0.12161434,0.42325974,14.640215,12.81048,-48.32254,1.7472775,-52.8768,-25.58569,-36.061455,-37.859497,-31.761639,14.876036,-100.560234,-1062.6371,-1075.0585,992
13409,2.7314698086985644e-06,0.4737816,0.52999383,-0.42089123,-0.17455147,0.28688666,0.04840665,-0.20513883,0.074849546,0.38134122,0.57981616,15.234426,-91.33318,-12.525775,34.372395,93.57594,15.304093,23.339468,-41.439236,-48.808353,38.884876,57.493088,-1062.6368,-1064.412,991
13410,2.736475861076573e-06,0.85917485,0.16415402,-0.4699884,0.14828958,-0.0065707043,-0.33093813,0.3097313,0.1407787,-0.068815,0.35763666,16.070251,41.75899,27.81865,50.091736,9.374072,-77.68274,22.974669,84.50901,-18.391836,-63.19448,-55.983475,-1062.635,-1063.4309,990
13411,2.75255696592793e-06,0.48649073,0.32833567,-0.2320643,0.036281202,0.14239714,-0.24808805,-0.2273039,0.3777473,0.22298025,0.6155148,15.142784,32.294403,28.13844,37.478752,-9.069785,73.39331,16.807335,87.71203,32.499435,74.90442,-24.178675,-1062.6292,-1064.6769,989
13412,2.7545737373336715e-06,0.86199963,0.21312001,-0.5486142,0.1737052,0.21082301,-0.3904872,0.15685448,0.19726838,0.02537147,0.50864446,17.698935,56.907787,17.873169,-29.79439,41.590893,11.920006,40.899124,-13.564713,82.59239,-73.968346,29.044258,-1062.6284,-1062.9912,988
13413,2.7805871804974393e-06,0.8054142,-0.05354236,-0.17313969,0.07006814,-0.034512084,0.14102665,-0.17452472,0.06589226,0.08175209,0.3816667,16.104797,51.1976,21.524315,-23.252594,34.799427,19.709179,47.505234,-6.007779,-17.618244,-24.278214,30.750933,-1062.619,-1065.7853,987
13414,2.8058185779052112e-06,1.0837381,-0.13712128,-0.26368567,-0.12347689,0.15679753,0.013919978,-0.056438208,-0.04454963,0.098053776,0.39366642,16.028408,41.516125,2.8101556,-31.191854,20.061949,7.954856,-36.257473,-35.887016,-58.028797,-35.305798,90.35917,-1062.61,-1065.5347,986
13415,2.81405080255293e-06,0.70463216,0.25152615,-0.580073,0.10588952,0.08250332,0.046897337,-0.19147503,0.056926265,0.3245061,0.5247638,13.134701,29.408783,36.412945,44.399883,-9.883256,43.518272,-12.752589,7.1241183,-4.196919,17.047567,27.137396,-1062.607,-1063.6699,985
13416,2.819896571044701e-06,0.8606596,0.032542508,-0.37546346,0.38089585,-0.2198524,-0.14924854,0.16638282,-0.08593475,0.23121199,0.22470976,16.955624,46.776592,-22.518028,-11.316985,28.716375,2.2317147,17.884792,-26.153278,-14.787375,51.28188,-97.01601,-1062.605,-1065.7853,984
13417,2.8323159633668487e-06,0.80034626,0.15651338,-0.60458136,0.41263634,0.032984577,-0.12037904,-0.13698032,0.19974943,0.20861211,0.2672903,15.91108,40.387207,14.073015,-16.290428,-19.260323,59.716404,68.362686,37.202385,-48.45983,62.275246,-45.359695,-1062.6006,-1067.8359,983
13418,2.8333533783977933e-06,0.4716661,0.37286583,-0.19085327,-0.013660304,-0.0842538,0.00091981684,-0.06161121,0.3770067,0.011841271,0.51211864,15.054758,71.853874,8.726323,-7.8643546,33.163445,8.3502655,51.901497,7.3497677,-31.207693,-2.9918876,-48.065235,-1062.6002,-1064.6769,982
13419,2.837160485521841e-06,0.7192448,0.073061496,-0.17432925,-0.06333704,0.06946198,-0.058673978,0.18183598,0.0030945507,0.22765967,0.41719812,17.056612,82.29289,-49.602875,65.58598,48.426926,6.2796535,70.390144,21.996916,-12.146221,-18.593426,32.344933,-1062.5989,-1063.9591,981
13420,2.8378532362162096e-06,0.7950629,0.08330062,-0.2004956,-0.051049974,0.03873012,-0.04317814,-0.05934003,0.07254295,0.2570808,0.3623864,18.977425,31.570795,-71.35019,62.632034,-48.820515,-34.87984,-18.856638,22.068419,-7.365066,-15.6503725,33.024105,-1062.5986,-1065.9998,980
13421,2.8395858530707037e-06,1.0748622,-0.21801539,-0.22281611,0.13608587,-0.2755117,0.5200105,-0.26485434,-0.010444402,0.21561,0.0032113318,17.29623,44.52206,-11.335697,-2.2487092,-2.6357396,25.989948,49.987457,67.95501,11.444367,-59.02841,-19.688715,-1062.598,-1071.1133,979
13422,2.845484666800833e-06,1.0158472,-0.12415736,-0.25898126,0.22990102,-0.15651937,-0.15738599,0.17859541,0.16859281,0.09227639,0.09808101,17.17123,18.444328,68.007,28.119364,4.0765142,-2.3639998,46.989906,-1.1451771,-27.487183,-84.06623,-44.998882,-1062.596,-1064.6769,978
13423,2.8587145974257016e-06,0.9661193,-0.18652664,-0.20121142,-0.009189708,-0.107301585,0.062894136,-0.16587658,0.19223703,-0.030778745,0.4256784,17.419624,43.959408,29.09533,43.962643,-25.32807,-60.006596,57.75818,-10.175005,68.06283,6.3744955,13.747313,-1062.5913,-1079.4026,977
13424,2.879377804722276e-06,0.8582197,-0.1700117,-0.29393885,0.07143272,0.027095363,-0.036679808,-0.12302707,0.24004403,0.086008415,0.3632957,16.945005,61.01178,-3.0437799,33.68828,32.63408,-41.53517,-61.338722,-96.81888,-82.04247,34.773716,59.646492,-1062.5841,-1068.4053,976
13425,2.8973595340147803e-06,0.7324038,0.16402559,-0.23386924,0.23179255,-0.29098257,-0.087655105,0.1425355,0.1114573,0.19448262,0.6949478,14.937022,-7.033771,20.377962,-23.30479,-18.364449,65.4469,19.228996,13.068846,33.032146,-9.532459,-5.248258,-1062.5779,-1062.9912,975
13426,2.908344434420617e-06,0.6207319,0.41589049,-0.52190244,-0.041876398,0.31264722,-0.38891298,0.18079433,0.16636589,0.026487326,0.5547255,15.154647,49.269905,-54.2325,-8.981986,-61.108772,-33.29072,5.309247,-42.01811,10.940677,-46.542812,-127.032906,-1062.5741,-1070.1599,974
13427,2.917233554093127e-06,1.0822436,-0.20118557,-0.42736596,0.36162314,-0.44842267,0.22055994,-0.033066254,-0.06392103,0.15605839,0.37420988,13.405297,41.951817,5.8075867,45.291176,-4.417273,-15.02351,14.401025,88.7508,6.7526264,46.332333,31.816313,-1062.571,-1067.8359,973
13428,2.936885368748957e-06,1.1393281,-0.3568661,0.046834227,-0.20502105,0.33706614,-0.41972336,0.27960333,0.09554178,0.060494337,0.09744233,15.484183,61.918114,6.6558433,-8.240696,43.202335,71.8971,4.408742,32.64612,4.9590683,-40.51894,4.4635234,-1062.5643,-1067.5641,972
13429,2.969691335115896e-06,1.2108058,-0.35508853,-0.3772435,0.3727694,-0.47148076,0.31406206,0.096563116,-0.23750956,0.23238808,-0.026446877,17.967628,47.943546,-11.270932,-31.60941,17.62789,27.167109,17.540901,-54.387894,-82.77237,-11.472193,-27.060957,-1062.5532,-1067.8359,971
13430,2.9736816361918266e-06,0.40930435,0.5892827,-0.23605642,-0.2231228,-0.0068363976,0.21520254,-0.063013725,0.029773006,0.19717456,0.8169484,16.023363,32.886757,29.423796,14.245582,16.772839,-5.655638,68.77912,5.529445,61.24816,-54.26978,43.2081,-1062.5519,-1065.5347,970
13431,2.979859013800451e-06,0.76467353,0.09166961,-0.45983827,0.33091444,-0.027903525,-0.031354636,-0.14696251,0.15106526,0.19198002,0.6368515,13.172024,67.49275,23.212242,-57.566826,-24.613396,56.99094,-36.51022,-26.943802,10.581355,36.37502,5.0971756,-1062.5498,-1062.6898,969
13432,2.9962729090850623e-06,0.57194036,0.25155798,-0.079425305,-0.12556641,-0.02940485,-0.15552875,0.14055458,0.20891427,0.11613356,0.47162685,15.070509,45.962925,0.1687643,-112.81545,23.255745,-0.6693725,89.02608,-35.237473,-19.97622,11.344535,46.122833,-1062.5443,-1063.1929,968
13433,3.0032303377106125e-06,0.29677147,0.53937316,-0.46699157,0.13914467,-0.16973236,-0.027020447,0.007352022,0.20612375,0.23542543,0.7261224,17.407417,29.591427,-0.20771387,-1.1491007,0.30569616,31.497715,5.4304123,-11.508295,31.697538,120.91822,-13.424336,-1062.542,-1067.2549,967
13434,3.0286329320121453e-06,0.5292466,0.17468692,-0.31092343,-0.018096896,0.010285473,0.067647725,-0.122839384,0.016351404,0.30209312,0.3837796,18.049318,45.64534,6.944374,-10.754029,-81.64106,57.652058,-54.78679,-102.19723,-29.32197,-42.440567,-26.38418,-1062.5336,-1070.4755,966
13435,3.06171616799975e-06,0.26384446,0.7663535,-0.6131705,-0.030506821,0.17896232,-0.37627703,-0.0069302786,0.3379901,0.17167291,0.7339695,15.926731,45.779068,5.051727,-44.712337,-21.381184,-14.450023,-16.228197,-77.24338,-57.111847,-68.649124,-59.010235,-1062.5227,-1073.0768,965
13436,3.0699496009742496e-06,0.90092206,-0.04609817,-0.050788786,-0.11334289,0.034776825,-0.23602493,0.1398133,0.235718,0.031381268,0.31470078,18.046734,43.557476,0.279373,-33.462673,54.749794,-17.739538,-29.086363,-18.678082,-21.05242,-6.8361917,-7.649566,-1062.52,-1073.0768,964
13437,3.072198922844266e-06,0.8485564,-0.18767874,-0.19668664,0.004472524,0.19390039,0.022719698,-0.45488873,0.32212558,0.19042279,0.27271178,14.306578,39.58023,41.528816,1.1101933,36.268547,38.696465,-0.08642906,14.925587,101.3321,-3.2043507,-47.06373,-1062.5193,-1071.4978,963
13438,3.0868597403606684e-06,1.2482913,-0.1968911,-0.36009136,0.21297425,-0.114602074,0.024081392,-0.08252516,0.15496974,0.055912837,0.14882265,13.755516,93.95594,-18.426567,-14.157526,11.079224,-1.1284058,-58.749836,-22.454647,49.096573,98.4246,1.6124022,-1062.5145,-1063.9591,962
13439,3.0932722285070396e-06,0.25885952,0.40422255,-0.078071766,-0.19166853,-0.07236089,0.07736829,-0.12648772,-0.011808319,0.23368992,0.685338,15.781621,43.588432,13.456928,12.374227,34.933056,2.6585352,-48.38932,4.2729826,30.915865,-17.953358,-14.536927,-1062.5125,-1063.6699,961
13440,3.096672466337581e-06,1.0608647,-0.21883796,-0.21428981,0.20015018,-0.20755972,0.24831682,-0.11387947,0.06529924,0.15383106,0.27473852,17.939585,-29.218584,-52.67799,-37.26662,-27.209082,17.257555,-18.082207,-56.35949,-48.186153,36.4373,79.54824,-1062.5114,-1073.4426,960
13441,3.1015905206526427e-06,0.50245994,0.22115184,-0.15320264,-0.060727492,-0.2490618,0.12105162,0.17104457,-0.09104922,0.2100228,0.5337152,17.666666,39.11698,25.362751,-2.6334865,-67.36977,16.26803,25.633585,38.211098,13.108958,5.1780453,18.498753,-1062.5098,-1063.6699,959
13442,3.105758051416396e-06,0.8433251,0.03855393,-0.20800449,0.0411662,-0.18563461,0.2716945,-0.10126742,0.029926034,0.26574367,0.21939956,16.11793,-34.598343,-12.56481,25.911383,46.646,-18.823448,93.430374,73.47916,-103.89347,3.4883885,-15.000022,-1062.5084,-1069.1947,958
13443,3.1205790161987088e-06,0.96313167,-0.13775964,-0.15679887,-0.04062365,-0.13319676,-0.0557948,-0.04084383,0.08905149,0.01725233,0.43139815,16.850307,45.5249,8.652508,16.357716,-4.107468,-17.086887,21.805723,-19.261097,-16.154799,25.816721,-81.494385,-1062.5037,-1077.051,957
13444,3.1569780173481396e-06,1.6888062,-1.1481748,0.29359007,0.07051333,-0.17926812,0.28990078,-0.16310109,-0.14758569,0.28079188,-0.3460098,16.779081,76.776306,-26.11796,-53.164238,-57.189682,-111.09103,-75.16504,2.1893814,38.34703,-14.454591,-39.87325,-1062.4921,-1065.2688,956
13445,3.1996549657225306e-06,0.375768,0.7331465,-0.4484946,-0.034207854,-0.033537414,-0.042107247,-0.019997744,0.104123935,0.087930076,0.8366286,16.65509,27.820848,24.878582,-65.150826,-110.72145,76.60868,-30.679932,52.576523,43.49634,-54.309593,89.119064,-1062.4786,-1063.6699,955
13446,3.207867728352236e-06,1.0583725,-0.23621365,-0.25115463,0.1981735,-0.20131819,0.015914492,0.18577199,-0.28273514,0.36276087,-0.011034358,18.591257,53.287937,29.715317,-45.350323,-12.1175785,-10.577055,-0.21381734,7.7773137,-58.4491,-35.971806,-93.88446,-1062.4761,-1068.9591,954
13447,3.227506872096901e-06,0.77876323,0.07268641,-0.37962237,0.2517583,-0.20419432,0.07376823,0.13603908,-0.28278983,0.4115089,-0.0052013304,15.035656,60.096672,-14.673015,-43.910866,-55.173183,-7.818958,0.3007689,-1.0605712,6.945442,-7.704789,3.059715,-1062.47,-1064.6769,953
13448,3.256396141374003e-06,0.9030815,0.025647657,-0.22927587,0.016416047,-0.1859096,-0.07099124,0.21792176,0.18617234,-0.031018395,0.24821125,14.5032425,46.686253,19.20635,82.063614,67.37463,122.36881,46.226837,49.750347,-38.53405,-13.720318,36.144337,-1062.461,-1065.9998,952
13449,3.1956759789009018e-06,1.1524483,-0.25540003,-0.5557631,0.56884426,-0.1564276,-0.123874806,0.018458862,0.17291607,0.050582286,-0.034350175,12.803658,59.636284,-60.576084,-43.695976,-30.977404,-3.2370613,-46.982315,-90.071335,4.1881537,-2.5598655,-35.553074,-1062.4546,-1067.2549,951
13450,3.121811967737663e-06,0.7497309,0.15560992,-0.32448962,0.14481515,0.13847469,-0.2683678,0.04335513,0.05835065,0.29817307,0.40315473,12.821433,8.926476,-27.778559,-24.542397,-70.53271,32.391857,62.357178,-62.64792,-72.96436,0.43452585,16.203798,-1062.452,-1063.1929,1000
13451,3.1279152149993846e-06,0.9065766,-0.1216242,-0.15784104,0.09625256,-0.28469512,0.4035642,-0.4413177,0.4931963,0.051131956,0.24867977,14.310037,34.17482,30.79554,33.747906,46.13249,27.744139,27.63411,35.71733,5.983466,-44.478745,-17.356947,-1062.4501,-1063.1929,999
13452,3.128297063891463e-06,1.6607474,-1.0008454,0.07503189,0.21479444,-0.2201236,0.26006705,-0.13658582,-0.029931214,0.17294128,-0.35240626,12.168404,12.616834,-6.0908155,-31.228516,-5.6893373,34.043213,-39.57566,44.906258,37.4277,16.469725,39.57041,-1062.45,-1072.0127,998
13453,3.128297063891463e-06,0.6148709,-0.053855963,-0.026945267,-0.10204066,0.06506005,-0.100841574,0.04943491,-0.077012755,0.33041978,0.43675727,16.397165,46.870327,17.904346,-15.347497,-102.38213,71.84078,56.78788,58.37929,24.62691,-122.33454,6.4166217,-1062.45,-1063.9591,997
13454,3.1516782114615496e-06,1.5112817,-0.75842863,-0.22039925,0.7384065,-0.7157194,0.09061479,0.4956149,-0.5165268,0.3702423,-0.3398586,16.82966,6.9558587,-10.620432,-2.2073035,-39.527786,15.147319,-1.0504847,76.996666,-42.299847,-42.729805,-50.843246,-1062.4425,-1069.1947,996
13455,3.2608656394322337e-06,0.31932428,0.72084856,-0.2313989,-0.4011227,0.13480768,0.06771963,-0.112420805,0.025794439,0.262136,0.69487387,15.308213,46.98467,23.345747,-32.13608,40.99841,15.375378,-0.91050833,15.406913,28.811241,32.15462,64.0616,-1062.4084,-1062.6898,995
13456,3.268038504867476e-06,0.6471128,0.31523582,-0.5010842,0.3271149,-0.0930997,-0.27193266,0.12733729,0.019854307,0.20716098,0.4925677,16.403744,15.669048,-13.363486,45.87229,26.983004,93.27273,-39.477806,70.73192,164.37689,79.78607,-53.133583,-1062.4062,-1063.1929,994
13457,3.2732287182504796e-06,1.1194845,-0.12748891,-0.34316513,-0.12541872,0.15067478,0.12295533,-0.15193509,0.024503982,0.17836733,0.025983771,14.194931,52.718903,8.435529,-102.675896,-25.382397,-1.3811411,28.956139,81.00842,66.476425,69.8079,-5.1304655,-1062.4047,-1075.379,993
13458,3.2748273647218607e-06,0.9664099,-0.25408092,-0.11449936,0.08752869,0.100428075,-0.20753364,0.022866592,0.20715298,0.09650307,0.25261718,12.221068,64.783714,-37.14569,-1.9782698,5.1486163,40.15452,-3.393587,-66.17655,-6.0464654,32.804646,-54.28759,-1062.4042,-1062.6898,992
