,,alpha_ar_1,alpha_ar_2,alpha_ar_3,alpha_ar_4,alpha_ar_5,alpha_ma_1,alpha_ma_2,alpha_ma_3,alpha_ma_4,sigma,mu,init_y_1,init_y_2,init_y_3,init_y_4,init_y_5,logL,logL_birth,nlive
17581,0.0005135492600062421,0.8436513,-0.77545446,-0.48077276,0.3514449,0.5257057,0.2861002,0.3985698,0.13786322,-0.47481292,15.305935,37.17443,-16.788662,-20.47094,19.961433,-75.97842,24.982477,-1056.8147,-1060.1697,969
17582,0.0005141765339728767,0.77890927,0.114275515,-0.81070507,0.1659043,0.42520225,-0.5368419,0.6267225,0.2786613,-0.47615635,16.672272,49.97063,15.153496,-17.943802,5.1239767,-14.331163,23.841637,-1056.8135,-1058.3928,968
17583,0.0005163150021085167,0.76062155,-0.3705817,-0.7435839,0.069729865,0.36288562,-0.40206492,0.36253843,0.11414147,-0.5008528,14.515301,40.057472,27.463064,28.749094,20.416426,22.916302,25.024208,-1056.8093,-1062.2069,967
17584,0.0005173244152811776,0.8536622,-0.85892326,0.07985213,0.43375206,0.4842334,0.3103896,0.37324712,0.14019825,-0.36887512,16.860361,59.11535,5.4308434,54.65645,43.99527,-34.31279,62.98355,-1056.8074,-1058.9576,966
17585,0.0005192223870409988,0.88748115,-0.08619034,-0.58304286,0.5103282,0.40972385,-0.38832727,0.5781434,0.24270917,-0.017815217,16.77589,36.190605,-7.412215,-32.97668,-1.0183884,-9.497299,92.13325,-1056.8037,-1059.4683,965
17586,0.0005197296878181301,0.96325785,-0.8814334,0.9799865,0.013177361,-0.158396,0.96208966,-0.6424261,-0.12937534,-0.105453484,15.23416,63.00999,8.675876,30.297419,48.387585,62.17778,49.48998,-1056.8027,-1057.083,964
17587,0.0005204280357944762,0.847611,-0.9818314,0.77449685,0.7018725,0.6049297,0.37044212,0.44582084,-0.06953076,-0.5296404,14.095701,-53.912388,-24.02179,-25.198145,2.1809447,-9.20055,35.86941,-1056.8014,-1058.3928,963
17588,0.0005228477384521011,0.8540672,-0.9674109,0.61658067,0.5615479,0.12430848,0.7267648,-0.013553826,-0.372893,-0.385757,13.023101,89.75568,11.378126,-16.714931,14.6773,-30.129711,26.992249,-1056.7968,-1064.8865,962
17589,0.0005229754024092105,0.89028966,-0.093446136,-0.6791305,0.570591,0.5140926,-0.41248608,0.73212796,-0.05638077,-0.34109342,14.278395,30.954897,0.46080303,-15.380685,-2.6100276,-77.6335,-50.961594,-1056.7965,-1065.7567,961
17590,0.0005294631310110505,0.90008265,-0.45544645,-0.24424475,-0.045858186,0.6580372,0.091855735,0.4735073,0.64652,-0.5330387,15.087616,47.73233,-27.008806,-34.7522,-21.010246,-48.1726,21.289392,-1056.7842,-1058.3928,960
17591,0.0005295924102509239,-0.66189975,0.94853586,-0.84121084,0.7853604,0.4063803,-0.19972147,0.83081883,0.015425873,-0.4359026,15.667112,35.03945,2.376473,-30.269987,1.5619025,-32.078316,87.87478,-1056.7839,-1058.5879,959
17592,0.000535508130008532,0.796309,0.9603658,-0.8211389,0.8606014,0.048126496,0.46165556,0.7316711,-0.42271227,-0.20057894,14.641717,-120.85041,45.44854,31.913353,18.860628,25.87189,-28.540716,-1056.7728,-1057.4343,958
17593,0.0005372760222140642,0.9243841,-0.77089876,0.073698215,0.54118305,0.60771096,0.4951718,0.43441635,-0.08791656,-0.41278723,16.210865,61.907032,1.0659444,42.587666,39.876835,-18.249231,62.570576,-1056.7695,-1060.8153,957
17594,0.000540235488526144,0.80804354,-0.14344433,-0.35445106,-0.40428597,0.53613377,-0.4274476,-0.09485639,0.53446424,-0.23032233,15.794555,49.738346,-2.8441868,18.205988,30.388466,-11.587766,-15.766952,-1056.764,-1058.097,956
17595,0.0005428135422629229,0.88929206,-0.97201765,0.67168677,0.7048069,0.16950554,0.7775631,0.34841758,-0.32795152,-0.47919595,14.886406,40.441994,22.287529,-12.400578,-27.911484,-26.728708,1.642617,-1056.7593,-1057.2618,955
17596,0.0005453373251496012,0.90906703,-0.8535341,0.13640971,0.84244937,0.074010834,0.6575026,0.7059683,-0.32157034,-0.09876088,14.233117,28.968624,20.549223,-12.349331,-19.640099,-41.018932,-12.86068,-1056.7546,-1058.3928,954
17597,0.0005454704803980205,0.98586756,-0.7209505,0.13053784,0.68656784,0.48881364,0.14049485,0.40944266,0.18907827,-0.6052684,17.050512,26.356228,23.058142,29.034294,60.09588,47.261322,56.063374,-1056.7544,-1063.6825,953
17598,0.0005531818416154137,0.76707387,0.69410396,-0.8218284,0.75541186,0.034107603,0.46717295,0.7087304,-0.09921673,-0.10473439,14.947304,49.573242,-26.977654,-17.370552,15.894387,84.89389,-88.23915,-1056.7404,-1057.2618,952
17599,0.0005441939531804722,0.4265002,0.30486146,-0.8785542,0.44805145,-0.109196894,-0.7074085,0.5331931,-0.43101397,-0.178252,14.764221,48.80041,28.664104,28.8598,14.360634,-56.447968,35.051277,-1056.7314,-1061.0216,951
17600,0.0005315507072506098,0.89421093,-0.5194123,-0.5706674,0.76750803,0.4508773,0.43274716,0.62917787,-0.34136185,-0.4168416,14.483322,17.653774,26.683989,39.650814,52.32112,99.440445,-5.3390203,-1056.729,-1057.9546,1000
17601,0.0005324598957771518,0.8516495,-0.86654055,0.19515699,0.26111308,0.235518,0.20027056,0.17970335,0.012661458,-0.38149264,15.724358,54.08156,34.767117,36.79018,31.49717,18.11334,-43.559464,-1056.7273,-1069.3472,999
17602,0.000532459895777394,0.4455798,0.93647194,-0.87356156,0.9386782,-0.2940413,0.7506924,0.4654171,-0.626121,0.0016874981,13.939823,1.8531853,-8.43229,-25.84446,-21.390589,-30.272745,-118.43188,-1056.7273,-1057.9546,998
17603,0.0005344786369303665,0.87280345,-0.75761354,0.09888652,-0.09042856,0.5067126,0.5489296,0.11152257,0.46465468,-0.27185157,14.256134,43.976845,-32.333775,0.64229643,45.41308,35.92022,28.910612,-1056.7235,-1060.006,997
17604,0.0005346744046969097,0.9208461,0.8687562,-0.81592757,0.96752983,0.0014650756,0.12127804,0.7625207,-0.46154854,0.009863521,13.320767,-10.960326,16.658066,10.318858,7.907879,-4.911375,8.507547,-1056.7231,-1057.764,996
17605,0.0005347396765523737,0.5591318,0.61327255,-0.907009,0.8680626,0.2670456,0.55348355,0.6862415,-0.5983112,-0.46767446,15.958472,64.719505,32.472137,33.9377,38.67434,69.715004,-59.64272,-1056.723,-1062.9382,995
17606,0.0005353274819389558,0.9622595,-0.4161212,-0.43532366,0.7114647,0.53079367,-0.10762786,0.70712787,-0.16313572,-0.53144747,17.15042,-13.189406,9.461392,1.0700823,4.4588637,-9.125216,3.909565,-1056.7219,-1060.006,994
17607,0.0005354581930797897,0.94026935,-0.81280935,0.24879149,0.5167898,0.207558,0.47662386,0.5036371,0.029869074,-0.47728997,17.46251,28.351522,18.070656,49.693317,24.39031,58.33042,21.930367,-1056.7217,-1061.0216,993
17608,0.000540514914228382,0.89296186,-0.88247806,-0.06651054,0.79139495,-0.03302391,0.4938906,0.6771563,-0.3957215,-0.024239127,12.756319,43.12998,18.220512,9.278222,1.2101394,11.157171,9.666308,-1056.7123,-1057.4343,992
17609,0.0005405808990801866,0.9513402,-0.72369075,0.025633747,0.6740964,0.2746058,0.24900214,0.47841105,-0.12684678,-0.1357296,17.105982,38.577637,9.046125,20.682697,22.601282,6.260974,1.30357,-1056.7122,-1058.3928,991
17610,0.0005413072643150011,0.94851613,0.17521499,-0.7688875,0.79008687,0.43522695,0.056993175,0.7579743,-0.09280283,-0.5705367,14.636045,23.091105,-2.3137496,-26.431677,-10.697338,-19.596779,20.56342,-1056.7108,-1061.1729,990
17611,0.000541836142889276,0.8376531,-0.95186543,0.19138248,0.56987554,-0.08436472,0.46261024,0.18081476,-0.59065855,-0.21620421,15.722132,33.81164,-11.017286,-17.467892,-53.292084,-51.175774,47.192554,-1056.7098,-1058.5879,989
17612,0.0005419022890343365,0.8388311,-0.8698548,-0.5891492,0.5172181,0.02520115,0.55496615,0.27124617,-0.49171573,-0.34192663,14.154129,45.823437,11.452317,-11.128371,13.042598,50.47471,11.315607,-1056.7097,-1057.083,988
17613,0.0005421007759215767,0.98848593,-0.70698535,0.20991938,0.74689966,0.50102603,0.28769523,0.6776436,0.09287773,-0.50719523,16.37058,-26.963343,68.79477,40.513927,49.61632,23.163546,4.355719,-1056.7094,-1059.8057,987
17614,0.0005478217522749463,0.9657461,-0.7009626,-0.10691103,0.7662426,0.65450436,0.16020823,0.6012349,0.23699151,-0.44675016,16.888409,13.356235,-34.454357,28.560514,-41.229923,31.646626,-8.873984,-1056.6989,-1056.9208,986
17615,0.0005480224073318485,0.8419471,-0.22572264,-0.56548357,0.21650822,0.58673733,-0.4936733,0.35049292,0.51106906,-0.36833358,13.821298,52.60385,43.62666,67.211914,61.717823,12.466817,4.0723686,-1056.6985,-1057.083,985
17616,0.0005506376209655311,0.9673259,-0.84679806,0.6184284,0.5223347,0.4702119,0.646269,0.21407214,-0.22281794,-0.34816527,15.440891,63.15304,-4.0174627,18.01133,16.040695,-11.309277,84.80317,-1056.6937,-1057.4343,984
17617,0.0005526578129833187,0.8454988,-0.95907205,0.34982565,0.44730842,0.5890554,0.46059328,0.330015,0.3826267,-0.39868632,15.903459,41.398373,-21.84212,-50.066708,-44.646633,27.723417,-26.632118,-1056.6901,-1062.0038,983
17618,0.0005538058767023314,0.9143057,-0.049581457,-0.70573527,0.83041763,0.21598847,0.4482833,0.60784525,-0.29760358,-0.34475523,13.449716,59.48675,5.5515656,-3.7355464,-30.358511,-50.490833,-34.649887,-1056.688,-1060.006,982
17619,0.0005550240731790133,0.89749134,-0.81459254,0.13060735,0.6089856,0.19129795,0.43804625,0.50886375,0.12018842,-0.31573927,12.599299,45.87977,3.698587,44.467464,40.614662,35.192947,12.779302,-1056.6858,-1057.2618,981
17620,0.0005567884225826022,0.60283566,0.89090663,-0.82569075,0.76361454,0.28092498,-0.12135434,0.8893445,-0.35265827,-0.39794204,15.334626,21.89031,-33.149937,-46.132744,-22.664118,8.252772,57.520657,-1056.6826,-1057.2618,980
17621,0.0005574004647562646,0.9915834,-0.7061961,0.2024266,0.6328933,0.43794367,0.23851104,0.5752623,0.38205928,-0.31748286,13.452417,0.21792023,-13.839463,-45.351593,-13.649008,-30.969528,-6.6346846,-1056.6815,-1064.2854,979
17622,0.0005584902013890116,0.025498698,0.72769713,-0.9518461,0.941814,0.020685518,0.5088735,0.5007143,-0.57579833,-0.09950236,14.494139,37.010773,-3.9343529,-31.630142,-24.283068,-4.1352468,-18.98554,-1056.6796,-1058.7686,978
17623,0.0005585583806235419,0.266463,0.47306818,-0.8111852,-0.3468348,0.54281425,-0.9129948,0.05676948,0.35779712,-0.26820466,15.084036,42.250645,20.189837,7.58335,20.017847,-2.7304547,-7.2996163,-1056.6794,-1057.2618,977
17624,0.0005604707821156471,0.29001227,0.60701305,-0.92340976,0.60630083,0.17489679,-0.34133488,0.6184931,0.03855465,-0.29610586,15.400493,52.317776,28.426474,19.404642,23.260656,-2.6711147,12.416769,-1056.676,-1057.2618,976
17625,0.0005604707821162843,0.92790276,-0.49949875,-0.3727404,0.83403677,-0.16596934,0.69334924,0.51307875,-0.38778263,-0.21108851,14.949022,53.014412,4.5388203,-2.4675822,11.632243,4.9208765,-14.850255,-1056.676,-1063.4003,975
17626,0.0005639709250506357,0.9127437,-0.9115735,0.5062685,0.0044977227,0.30879858,0.8129753,-0.2685021,-0.033590924,-0.5778002,15.882267,23.519695,23.327492,-1.6218934,7.47173,56.45451,3.8483748,-1056.6698,-1074.0435,974
17627,0.0005641774951936356,0.9918259,-0.4935233,-0.10045118,0.49232316,0.31075194,0.24197125,0.5545539,0.14191267,-0.27418447,17.136621,27.47393,61.289165,35.817837,53.1806,4.4706554,-36.877064,-1056.6694,-1058.2244,973
17628,0.0005669390045995992,-0.5076905,0.89402074,-0.9077223,0.97327256,0.22287817,-0.09160349,0.8160172,-0.6029067,-0.359717,14.295862,56.11448,6.5151286,-24.240978,-43.403824,-45.637363,-27.671299,-1056.6646,-1058.3928,972
17629,0.0005706884957236703,0.92987996,-0.7098332,-0.078174144,0.7045921,0.4784648,0.5123287,0.4957632,-0.11360438,-0.38310412,14.653126,15.432903,39.011517,30.130245,-10.924939,10.665154,-51.93138,-1056.658,-1057.5668,971
17630,0.0005715250777808448,0.9796973,-0.395908,-0.26151514,0.47201768,0.24372198,0.10524838,0.58001983,0.061755773,-0.12899566,14.230602,54.59381,-8.519795,22.018116,-59.578335,37.775467,-65.51748,-1056.6565,-1069.8281,970
17631,0.0005716646273043084,0.8264618,-0.88988775,-0.26808566,0.6271762,-0.3557279,0.054387763,0.5424813,-0.6590033,0.09918843,15.906316,45.7487,8.254305,-5.283699,23.56681,22.419035,7.2070503,-1056.6562,-1056.7314,969
17632,0.0005736219021830008,0.89811486,-0.69875133,0.008943482,-0.084754184,0.17245565,0.25965503,0.16706382,0.22661537,-0.16800548,14.828792,45.127438,-1.2887207,29.02161,12.172493,-13.95838,32.898994,-1056.6528,-1058.7686,968
17633,0.0005740421893072227,0.9038671,-0.92033786,0.44151157,0.4556587,0.5922126,0.688348,0.40209565,0.16352059,-0.40605807,15.866556,24.970507,-14.515134,-29.423943,47.453384,5.977039,11.678173,-1056.6521,-1060.3735,967
17634,0.000575726419463071,0.9164222,-0.84760475,0.22268955,0.77289134,0.44485113,0.3335773,0.56017154,0.1248256,-0.43134823,14.5061455,-43.14279,8.216615,-7.4926524,-14.946216,35.067196,-43.74481,-1056.6492,-1056.7314,966
17635,0.000576711168138322,0.8823222,-0.6746108,-0.36590198,0.502203,0.4814174,-0.12994248,0.46586454,0.08315341,-0.41661453,17.441172,47.799828,-24.899918,-17.976202,-47.602077,40.644638,-28.487095,-1056.6475,-1056.7314,965
17636,0.0005767111681379285,0.90964156,-0.22617151,-0.3002334,-0.040111627,0.5945561,0.07344078,0.43113017,0.60037756,-0.11080814,15.101572,42.36453,12.384328,-22.030615,9.151323,-29.951057,5.041748,-1056.6475,-1056.9208,964
17637,0.0005862938170566882,0.85602087,-0.025022011,-0.43660805,-0.14707476,0.46129587,-0.5030676,0.0061244057,0.66196096,-0.23241688,15.277963,38.81384,14.530412,11.405282,4.821714,30.352995,-11.001719,-1056.631,-1068.3531,963
17638,0.0005882293698733773,0.9277324,-0.36413035,-0.034748893,-0.21397978,0.69652385,0.13945198,0.050632346,0.64149207,-0.35400552,16.408388,59.456352,-26.920628,-25.826605,-9.868303,-21.380095,6.071899,-1056.6277,-1057.083,962
17639,0.0005945097247386574,0.9788594,-0.82833654,0.7267117,0.5582821,0.5479372,0.3150212,0.3185534,0.113419384,-0.49938175,14.989847,-35.697414,6.2573447,-37.864746,15.501463,-9.551109,-7.937004,-1056.6171,-1071.4374,961
17640,0.0005957447295272686,0.8298385,-0.6206977,-0.7463852,0.32347038,0.083406165,-0.4596142,0.5930034,-0.24373005,-0.14501362,13.970876,45.581078,6.18987,31.25351,20.745033,-17.31506,-153.83925,-1056.615,-1057.9546,960
17641,0.000597200961336336,0.89050996,-0.9632233,0.5280565,0.8409458,0.27926907,0.7126954,0.36332867,-0.51348203,-0.4969649,14.991014,66.33621,12.940143,9.099048,55.06848,14.766089,67.72998,-1056.6125,-1057.4343,959
17642,0.0005977114829800235,0.9976799,-0.6378431,0.21150471,0.7364669,0.21500853,0.23953293,0.63538605,-0.06512439,-0.13404167,14.840296,-9.781332,0.5831432,8.502988,-21.228722,12.04136,-3.384645,-1056.6117,-1059.6442,958
17643,0.000599684729346798,0.798991,-0.35735828,-0.5793524,0.5323589,-0.095369086,-0.53390235,0.5033509,-0.24638489,0.035207905,14.914057,42.619194,-0.79240066,2.7532587,8.093973,-22.30121,38.68661,-1056.6084,-1057.9546,957
17644,0.0006018113987393022,0.88390195,-0.83040017,0.37074608,-0.04502792,0.45873237,0.7115165,0.019265182,0.34024873,-0.6003378,14.559103,45.837082,34.30293,6.669826,-15.9418745,37.73851,-1.3060106,-1056.6049,-1067.0427,956
17645,0.0006029879602392859,0.8009422,-0.117736354,-0.8162392,0.46666974,0.7099325,-0.7287431,0.6392191,0.46448973,-0.42217377,14.7838745,22.72684,-25.861526,-54.434155,-82.3179,-29.475946,-14.308729,-1056.6029,-1057.9546,955
17646,0.0006057175762562425,0.9458274,-0.86316127,0.49756178,0.6196482,-0.08914252,0.9107217,0.1616591,-0.26985094,-0.29743618,15.891916,55.3494,-48.213,-44.653103,-28.017302,-0.32355222,6.482246,-1056.5984,-1057.5668,954
17647,0.0006073464454228783,0.8239489,0.18174627,-0.7543118,0.45599136,0.49181333,-0.5177075,0.6701037,0.4526949,-0.381117,14.68842,38.556202,12.152451,-18.225538,7.5596595,5.8612995,45.589993,-1056.5957,-1057.5668,953
17648,0.0006101702706329627,0.98304206,-0.7831791,0.09976996,0.48436293,0.1570201,0.7996874,0.41417855,-0.24069498,-0.4089405,15.944377,42.96844,34.972664,-34.964798,69.02623,22.269173,-70.21113,-1056.5911,-1070.2579,952
17649,0.0005972597479727892,0.8920684,-0.8426448,0.0323662,0.4239974,0.43059316,0.23632511,0.40751955,0.2912677,-0.5252861,15.519066,18.359806,-48.609394,-29.10934,27.056887,45.47978,83.82186,-1056.5872,-1061.1729,951
17650,0.0005821742459389039,0.8614509,-0.6310665,-0.29406834,0.34823716,0.46310428,-0.037689064,0.40666965,0.23353918,-0.16056003,16.559439,38.580597,-22.261482,59.453354,7.503742,9.26518,65.198685,-1056.5868,-1059.8057,1000
17651,0.0005836685504627965,0.6890218,0.3184306,-0.89443725,0.94364864,-0.26268157,0.57042956,0.6441976,-0.5235694,0.17637096,14.728562,46.00157,-2.681761,16.179735,19.295082,42.282715,52.065372,-1056.5842,-1059.6442,999
17652,0.0005882463196406904,0.83900094,-0.72175735,-0.6088705,0.8694918,-0.18313809,0.62539595,0.4431982,-0.61905307,0.141675,15.786889,43.707973,31.258888,21.322638,43.133793,10.308574,-0.6638081,-1056.5764,-1059.4683,998
17653,0.0005920644502931522,0.74138767,-0.33731893,-0.6206875,0.4820197,-0.299423,-0.40156493,0.3807818,-0.44648436,-0.03502486,16.63499,46.678806,-1.7341044,-39.703995,-34.37657,-20.016003,42.911263,-1056.57,-1057.764,997
17654,0.0005960528662444053,0.9228442,-0.9029645,0.7450259,0.9123539,-0.068921216,0.7715294,0.39930084,-0.72804046,-0.06466684,14.201982,77.0678,-16.50336,-16.039852,-1.9720718,42.231403,69.453636,-1056.5632,-1056.5872,996
17655,0.00059794764084921,0.8747192,-0.9740294,0.48314703,0.80704427,0.26469865,0.79728174,0.46562296,-0.4526354,-0.18676336,15.152082,45.32304,-44.581066,-45.737503,-36.417343,-8.877616,5.554513,-1056.56,-1063.9069,995
17656,0.0005983127105249138,0.8900373,-0.15371664,-0.36407834,-0.30956396,0.47691208,-0.40143132,0.20982336,0.7004971,-0.32658687,14.742759,41.61928,-41.06005,-61.50052,-25.524422,-33.740025,40.9018,-1056.5594,-1061.5918,994
17657,0.0005988972856713667,0.9629301,-0.7605064,0.25850812,0.30416116,0.55462354,0.8384301,0.092687555,-0.056043558,-0.51344055,16.107828,43.753918,-11.591854,7.6692905,-13.536298,-50.673542,18.694967,-1056.5585,-1058.2244,993
17658,0.0005992629351418735,0.8967357,-0.8717133,0.5396531,0.09755002,0.46868426,0.77503175,-0.08658067,0.20164667,-0.5824492,15.654107,19.674679,19.481853,-1.1828517,24.787102,51.778996,-16.126986,-1056.5579,-1058.097,992
17659,0.0005997752194785215,0.96500903,-0.61583,-0.23859037,0.7227857,0.39998674,-0.09366651,0.66760087,-0.0430707,-0.30524912,14.739419,-84.14246,18.051506,24.411564,-14.005916,27.566368,-51.49627,-1056.557,-1060.5691,991
17660,0.0006038892911402813,0.54015404,0.56983566,-0.9166411,0.9131768,0.53457904,-0.0029264675,0.81054294,-0.11721405,-0.5367763,16.431541,59.43413,13.288185,15.956544,-6.768451,50.012897,-44.989132,-1056.5502,-1056.9208,990
17661,0.0006069933536201571,0.97477436,-0.7519574,0.1998206,0.47618783,0.5378819,0.746819,0.26458505,-0.09285252,-0.4529019,13.900915,-46.322105,-17.813103,-55.255863,-31.934221,-41.02091,-27.21396,-1056.545,-1059.1425,989
17662,0.0006075864100989691,0.8793728,-0.8714117,0.11487075,0.32828075,0.28260145,0.2644513,0.27901223,0.22456911,-0.49129835,15.963838,49.158382,-16.70524,12.942464,11.05721,72.60492,15.550452,-1056.5441,-1061.8164,988
17663,0.0006076605828891146,0.90449095,-0.1540438,-0.7940614,0.8693363,0.392113,-0.5174267,0.8923039,-0.32742786,-0.42320752,14.555527,47.1595,-45.807465,-45.601692,-19.496933,-4.5456533,30.40064,-1056.544,-1057.2618,987
17664,0.0006087742619398726,0.9217125,-0.47535163,-0.49685818,0.36647296,0.48159274,0.3045788,0.6251429,0.21159032,-0.31475592,17.522646,37.943615,20.94857,16.38666,31.349117,62.82632,7.5761166,-1056.5421,-1059.2859,986
17665,0.0006089972425602347,0.81899554,-0.6669177,-0.37799886,-0.211955,0.39466754,-0.26529494,0.047105312,0.35451457,-0.47944778,13.089344,37.592617,-28.267942,-4.176574,59.509514,-5.541897,-7.300062,-1056.5417,-1060.006,985
17666,0.0006092946771048862,0.8414307,-0.20712055,-0.8349173,0.94966215,0.124331295,0.3920398,0.7975611,-0.35523435,-0.036774192,16.230772,54.478123,-19.792624,-15.504201,-12.889741,-2.608319,26.606699,-1056.5413,-1063.4003,984
17667,0.0006104858686648903,0.96507543,-0.4698052,-0.46814698,0.87581265,0.12083194,-0.3151871,0.7888315,-0.26490313,-0.045688692,14.652977,80.29093,36.010048,23.901619,18.9327,-18.734684,48.46907,-1056.5393,-1060.3735,983
17668,0.0006161006971480726,0.9901372,-0.6751499,0.020282412,0.93438256,-0.1945373,0.5247344,0.7228063,-0.7154955,-0.06322529,13.019488,2.6448643,-6.3778687,14.960598,42.94302,77.5984,49.750393,-1056.5302,-1057.4343,982
17669,0.0006187385944545617,0.9629504,-0.80571455,0.48028725,0.6168519,0.5157752,0.73228055,0.41224143,-0.027089695,-0.4230152,17.818289,75.950874,-8.152905,-10.666105,-3.9307678,38.151733,8.509324,-1056.5259,-1057.083,981
17670,0.0006195699782593595,0.79342175,-0.39512464,-0.83083695,0.8081714,-0.23207551,0.04482045,0.6311244,-0.4788766,-0.21836849,15.100869,44.344296,-10.544227,-21.540846,-9.1886215,-18.396622,-64.1685,-1056.5245,-1062.2069,980
17671,0.0006198725765330442,0.6887309,0.33927166,-0.17124204,-0.48174345,0.59549135,-0.66945016,-0.42933387,0.73762226,-0.20133972,15.692112,31.739096,-11.559927,-23.431358,-19.990206,-11.904261,-3.6517556,-1056.524,-1058.2244,979
